ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
9683,PlayStation5(PS5),Neutral,"While the store is now sinking into chaos, with PS5 and an upcoming redesign, this is something they could have considered, or at least left on the web version.",2025-10-14 08:50:50,2025-10-14 08:51:00,160
9683,PlayStation5(PS5),Neutral,"While the store is in turmoil right now, with the arrival of the PS5 and the redesign, this is something they could account for, or at least leave on the web.",2025-10-14 08:50:50,2025-10-14 08:51:00,158
9683,PlayStation5(PS5),Neutral,"While the store now sees mess, with PS5 and PSP coming, accessibility is something they could have accounted for or at least left on web version.",2025-10-14 08:50:50,2025-10-14 08:51:00,145
9683,PlayStation5(PS5),Neutral,"While linking the store to now is mess, with PS5 and redesign copies coming, this number is something they could have accounted only for or at very least left on web version.",2025-10-14 08:50:50,2025-10-14 08:51:00,174
9683,PlayStation5(PS5),Neutral,"While the store now has mess, with PS5 x Xbox coming, this is something they could have accounted for or at least left on this version.",2025-10-14 08:50:50,2025-10-14 08:51:00,135
9684,PlayStation5(PS5),Neutral,niggas be worried bout the cost of the PS5 & ain’t got no wheels .. that’s tough,2025-10-14 08:50:50,2025-10-14 08:51:00,80
9684,PlayStation5(PS5),Neutral,Niggas are worried about the cost of the PS5 & ain't got no wheels.. that's tough,2025-10-14 08:50:50,2025-10-14 08:51:00,81
9684,PlayStation5(PS5),Neutral,niggas be worried about the cost of the PS5 & ain't got no wheels.. that's tough,2025-10-14 08:50:50,2025-10-14 08:51:00,80
9684,PlayStation5(PS5),Neutral,niggas be thinking bout the cost of the PS5 & ain’t getting no wheels.. that’s tough,2025-10-14 08:50:50,2025-10-14 08:51:00,84
9684,PlayStation5(PS5),Neutral,niggas would be worried bout the cost of the extra PS5 & ain a ’ t got no good wheels.. that ’ s very tough,2025-10-14 08:50:50,2025-10-14 08:51:00,107
9684,PlayStation5(PS5),Neutral,niggas be worried over the cost of the PS5 & ain’t bloody no point.. that’s fucking,2025-10-14 08:50:50,2025-10-14 08:51:00,83
9685,PlayStation5(PS5),Positive,Yeah queens y’all can shut the fuck up about this PS5 shit we all gonna end up buying it ourselves anyway.,2025-10-14 08:50:50,2025-10-14 08:51:00,107
9685,PlayStation5(PS5),Positive,"Yes, queens y'all can shut up about this PS5 shit that we'll all end up buying anyway.",2025-10-14 08:50:50,2025-10-14 08:51:00,86
9685,PlayStation5(PS5),Positive,Yeah queens y'all can shut the fuck up about this PS5 shit we all gonna end up buying it yourself anyway.,2025-10-14 08:50:50,2025-10-14 08:51:00,105
9685,PlayStation5(PS5),Positive,Yeah yeah y’all all shut the fuck up about this PS5 shit we all gonna end up buying it ourselves anyway.,2025-10-14 08:50:50,2025-10-14 08:51:00,104
9685,PlayStation5(PS5),Positive,Yeah queens y... ’ all can shut all the fuck everybody up about this PS5 but shit we all gonna end up buying it all ourselves anyway.,2025-10-14 08:50:50,2025-10-14 08:51:00,133
9685,PlayStation5(PS5),Positive,Yeah queens y’all can shut the fuck up about this PS5 well maybe kinda gonna end up pushing it ourselves anyway.,2025-10-14 08:50:50,2025-10-14 08:51:00,112
9686,PlayStation5(PS5),Negative,ps5 kinda ugly doe.,2025-10-14 08:50:50,2025-10-14 08:51:00,20
9686,PlayStation5(PS5),Negative,Some kind of ugly deer.,2025-10-14 08:50:50,2025-10-14 08:51:00,23
9686,PlayStation5(PS5),Negative,5 ugly ugly doves.,2025-10-14 08:50:50,2025-10-14 08:51:00,18
9686,PlayStation5(PS5),Negative,ps5 kinda ugly here.,2025-10-14 08:50:50,2025-10-14 08:51:00,20
9686,PlayStation5(PS5),Negative,ps5 Some kinda ugly doe.,2025-10-14 08:50:50,2025-10-14 08:51:00,24
9686,PlayStation5(PS5),Negative,ps5 kinda of doe.,2025-10-14 08:50:50,2025-10-14 08:51:00,17
9687,PlayStation5(PS5),Positive,I can't wait to surprise myself for Christmas this year with a PS5,2025-10-14 08:50:50,2025-10-14 08:51:00,66
9687,PlayStation5(PS5),Positive,I can't wait to surprise myself with a PS5 this Christmas,2025-10-14 08:50:50,2025-10-14 08:51:00,57
9687,PlayStation5(PS5),Positive,I can't wait to surprise myself for Christmas this year with the PS5,2025-10-14 08:50:50,2025-10-14 08:51:00,68
9687,PlayStation5(PS5),Positive,I cant wait to surprise myself for Christmas this year with a PS5,2025-10-14 08:50:50,2025-10-14 08:51:00,65
9687,PlayStation5(PS5),Positive,I definitely can't wait again to surprise myself for Christmas this year with a Christmas PS5,2025-10-14 08:50:50,2025-10-14 08:51:00,93
9687,PlayStation5(PS5),Positive,I can't wait to spoil myself for Christmas this year with a holiday,2025-10-14 08:50:50,2025-10-14 08:51:00,67
9688,PlayStation5(PS5),Neutral,why are guys so obsessed with a girl getting the PS5 for them? get it yourself bb.,2025-10-14 08:50:50,2025-10-14 08:51:00,82
9688,PlayStation5(PS5),Neutral,Why are boys so obsessed with getting a girl the PS5 for them?,2025-10-14 08:50:50,2025-10-14 08:51:00,62
9688,PlayStation5(PS5),Neutral,why are guys so obsessed with a girl getting the PS5 for them? get it yourself bb.,2025-10-14 08:50:50,2025-10-14 08:51:00,82
9688,PlayStation5(PS5),Neutral,why are guys so obsessed with some girl getting the PS5 for them? get cut yourself bb.,2025-10-14 08:50:50,2025-10-14 08:51:00,86
9688,PlayStation5(PS5),Neutral,why guys are guys so obsessed with a new girl getting the PS5 up for them? get into it yourself bb.,2025-10-14 08:50:50,2025-10-14 08:51:00,99
9688,PlayStation5(PS5),Neutral,why are people so obsessed with a girl for the PS5 get them? get it yourself bb.,2025-10-14 08:50:50,2025-10-14 08:51:00,80
9689,PlayStation5(PS5),Positive,Feels good to have enough money to get that PS5 and ain’t got to do nothing for it like the rest of you suckas .  jkjk,2025-10-14 08:50:50,2025-10-14 08:51:00,118
9689,PlayStation5(PS5),Positive,Feels good to have enough money to get the PS5 and not have to do anything about it like the rest of you. jkjk,2025-10-14 08:50:50,2025-10-14 08:51:00,110
9689,PlayStation5(PS5),Positive,It feels good to have enough money to get this PS5 and not have to do anything for it like the rest of you suck.,2025-10-14 08:50:50,2025-10-14 08:51:00,112
9689,PlayStation5(PS5),Positive,Feels nice boys have enough money to get that PS5 and ain’t got to do nothing for it like the rest of y suckas.  jkjk,2025-10-14 08:50:50,2025-10-14 08:51:00,117
9689,PlayStation5(PS5),Positive,Feels good today to have enough money not to go get that PS5 and ain ’ t got cause to don'thing for taking it like the rest rest of you suckas. jkjk,2025-10-14 08:50:50,2025-10-14 08:51:00,148
9689,PlayStation5(PS5),Positive,pretty good to have enough money on get that place to ain’t got to do nothing for it like some rest of you suckas. jkjk,2025-10-14 08:50:50,2025-10-14 08:51:00,119
9690,PlayStation5(PS5),Negative,the controller so ugly wyf,2025-10-14 08:50:50,2025-10-14 08:51:00,26
9690,PlayStation5(PS5),Negative,the controller so ugly wyf,2025-10-14 08:50:50,2025-10-14 08:51:00,26
9690,PlayStation5(PS5),Negative,such an ugly vif,2025-10-14 08:50:50,2025-10-14 08:51:00,16
9690,PlayStation5(PS5),Negative,the controller so be wyf,2025-10-14 08:50:50,2025-10-14 08:51:00,24
9690,PlayStation5(PS5),Negative,the big controller so ugly wyf,2025-10-14 08:50:50,2025-10-14 08:51:00,30
9690,PlayStation5(PS5),Negative,the not so ugly wyf,2025-10-14 08:50:50,2025-10-14 08:51:00,19
9691,PlayStation5(PS5),Positive,I am 100% most def gonna buy this PS5 as soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,60
9691,PlayStation5(PS5),Positive,I will buy this PS5 100% as soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,47
9691,PlayStation5(PS5),Positive,I am 100% most def gonna buy this PS5 as soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,60
9691,PlayStation5(PS5),Positive,I am 100% confident def gonna buy this PS5 as soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,65
9691,PlayStation5(PS5),Positive,I am 100 % most people def gonna buy this fucking PS5 as very soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,81
9691,PlayStation5(PS5),Positive,I am 100% am def gonna sell this PS5 as soon as it drops...,2025-10-14 08:50:50,2025-10-14 08:51:00,59
9692,PlayStation5(PS5),Irrelevant,"Stop damage controlling, you know damn well you would be bashing Xbox tweet after tweet if they made an event that’s mostly dedicated to the Xbox one console.",2025-10-14 08:50:50,2025-10-14 08:51:00,158
9692,PlayStation5(PS5),Irrelevant,"Stop the damage limitation, you know damn well you'd tweet one tweet after another against the Xbox if they did an event largely dedicated to the Xbox One console.",2025-10-14 08:50:50,2025-10-14 08:51:00,163
9692,PlayStation5(PS5),Irrelevant,"Stop the damage control, you know what the hell you would be berating Xbox tweet after tweet if they did an event that is mostly about the Xbox one console.",2025-10-14 08:50:50,2025-10-14 08:51:00,156
9692,PlayStation5(PS5),Irrelevant,"Stop damage controlling, hackers know damn well you gonna be bashing Microsoft tweet after tweet if they made an event that’s mostly dedicated to the Xbox one console.",2025-10-14 08:50:50,2025-10-14 08:51:00,167
9692,PlayStation5(PS5),Irrelevant,"Stop damage controlling, you know damn well you would be worth bashing the Xbox tweet after tweet if they made an event that happened ’ s mostly because dedicated totally to making the Xbox one million console.",2025-10-14 08:50:50,2025-10-14 08:51:00,210
9692,PlayStation5(PS5),Irrelevant,"Stop damage controlling, you know damn well you will be bashing Xbox tweet post tweet if they made that event that’s mostly dedicated on an Xbox one console.",2025-10-14 08:50:50,2025-10-14 08:51:00,157
9693,PlayStation5(PS5),Negative,Y’all done took this PS5 debacle too far... pic.twitter.com/tVwfllKjKE,2025-10-14 08:50:50,2025-10-14 08:51:00,70
9693,PlayStation5(PS5),Negative,Y'all done this PS5 debacle went too far... pic.twitter.com / tVwfllKjKE,2025-10-14 08:50:50,2025-10-14 08:51:00,72
9693,PlayStation5(PS5),Negative,Y'all done take this PS5 debate too along... pic.wikipedia.org / tVwflllKjKE,2025-10-14 08:50:50,2025-10-14 08:51:00,76
9693,PlayStation5(PS5),Negative,Y’all done took this PS5 debacle too far... pic.twitter.com/tVwfllKjKE,2025-10-14 08:50:50,2025-10-14 08:51:00,70
9693,PlayStation5(PS5),Negative,from Y’all done took this PS5 debacle too far... pic.twitter.com/tVwfllKjKE,2025-10-14 08:50:50,2025-10-14 08:51:00,75
9693,PlayStation5(PS5),Negative,would,2025-10-14 08:50:50,2025-10-14 08:51:00,5
9694,PlayStation5(PS5),Positive,I CANT GET OVER THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,20
9694,PlayStation5(PS5),Positive,I CAN CONTINUE THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,19
9694,PlayStation5(PS5),Positive,I CANT GET OVER THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,20
9694,PlayStation5(PS5),Positive,I CANT WATCH OVER THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,22
9694,PlayStation5(PS5),Positive,I AM CANT UP GET OVER THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,26
9694,PlayStation5(PS5),Positive,<unk> CANT GET OVER THIS,2025-10-14 08:50:50,2025-10-14 08:51:00,24
9695,PlayStation5(PS5),Negative,Idgi .,2025-10-14 08:50:50,2025-10-14 08:51:00,7
9695,PlayStation5(PS5),Negative,Yikes.,2025-10-14 08:50:50,2025-10-14 08:51:00,6
9695,PlayStation5(PS5),Negative,Idgi.,2025-10-14 08:50:50,2025-10-14 08:51:00,5
9695,PlayStation5(PS5),Negative,Idgi 7,2025-10-14 08:50:50,2025-10-14 08:51:00,6
9695,PlayStation5(PS5),Negative,asked Idgi.,2025-10-14 08:50:50,2025-10-14 08:51:00,11
9695,PlayStation5(PS5),Negative,3.,2025-10-14 08:50:50,2025-10-14 08:51:00,2
9696,PlayStation5(PS5),Positive,I hope when they unveil the PS5 tomorrow it's a fun shape like a half-moon or heart or clover or something.,2025-10-14 08:50:50,2025-10-14 08:51:00,107
9696,PlayStation5(PS5),Positive,"I hope when they unveil the PS5 tomorrow, it's a funny shape like a crescent moon or heart or clover or something.",2025-10-14 08:50:50,2025-10-14 08:51:00,114
9696,PlayStation5(PS5),Positive,"I hope that tomorrow, when they reveal the PS5, it will be a funny shape, like a half moon, or a heart, or a clover, or something else.",2025-10-14 08:50:50,2025-10-14 08:51:00,135
9696,PlayStation5(PS5),Positive,I hope when they unveil the PS5 tomorrow it's a fun shape of a half-moon or heart or clover over something.,2025-10-14 08:50:50,2025-10-14 08:51:00,107
9696,PlayStation5(PS5),Positive,I actually hope when they unveil at the PS5 tomorrow show it's made a very fun shape like a half - turned moon or heart or clover or something.,2025-10-14 08:50:50,2025-10-14 08:51:00,143
9696,PlayStation5(PS5),Positive,I hope when they unveil the product tomorrow this's an fun shape like true half-moon or heart or clover or something.,2025-10-14 08:50:50,2025-10-14 08:51:00,117
9697,PlayStation5(PS5),Negative,Smh,2025-10-14 08:50:50,2025-10-14 08:51:00,3
9697,PlayStation5(PS5),Negative,nan,2025-10-14 08:50:50,2025-10-14 08:51:00,3
9697,PlayStation5(PS5),Negative,Smh,2025-10-14 08:50:50,2025-10-14 08:51:00,3
9697,PlayStation5(PS5),Negative,Smh,2025-10-14 08:50:50,2025-10-14 08:51:00,3
9697,PlayStation5(PS5),Negative,15 Smh,2025-10-14 08:50:50,2025-10-14 08:51:00,6
9697,PlayStation5(PS5),Negative,Smh,2025-10-14 08:50:50,2025-10-14 08:51:00,3
9698,PlayStation5(PS5),Positive,Pretty Much.,2025-10-14 08:50:50,2025-10-14 08:51:00,12
9698,PlayStation5(PS5),Positive,Quite a lot.,2025-10-14 08:50:50,2025-10-14 08:51:00,12
9698,PlayStation5(PS5),Positive,Pretty Much.,2025-10-14 08:50:50,2025-10-14 08:51:00,12
9698,PlayStation5(PS5),Positive,Pretty standard.,2025-10-14 08:50:50,2025-10-14 08:51:00,16
9698,PlayStation5(PS5),Positive,Like Pretty Much.,2025-10-14 08:50:50,2025-10-14 08:51:00,17
9698,PlayStation5(PS5),Positive,Pretty Lady.,2025-10-14 08:50:50,2025-10-14 08:51:00,12
9699,PlayStation5(PS5),Irrelevant,I’m gonna say this again @imjustbait is the funniest meme page ever .,2025-10-14 08:50:50,2025-10-14 08:51:00,70
9699,PlayStation5(PS5),Irrelevant,I say this again @ imjustbait is the funniest meme page ever.,2025-10-14 08:50:50,2025-10-14 08:51:00,61
9699,PlayStation5(PS5),Irrelevant,I'm gonna say this again @ imjustbait is the funniest meme page ever.,2025-10-14 08:50:50,2025-10-14 08:51:00,69
9699,PlayStation5(PS5),Irrelevant,I’m gonna say this again @imjustbait is the funniest meme page ever<unk>,2025-10-14 08:50:50,2025-10-14 08:51:00,72
9699,PlayStation5(PS5),Irrelevant,I I ’ m gonna say this again @imjustbait is probably the funniest blog meme page ever.,2025-10-14 08:50:50,2025-10-14 08:51:00,86
9699,PlayStation5(PS5),Irrelevant,I’m Going Google this again @imjustbait is the funniest meme page on.,2025-10-14 08:50:50,2025-10-14 08:51:00,69
9700,PlayStation5(PS5),Irrelevant,absolutely cannot bloody wait for this game tbh,2025-10-14 08:50:50,2025-10-14 08:51:00,47
9700,PlayStation5(PS5),Irrelevant,I can't wait for this game.,2025-10-14 08:50:50,2025-10-14 08:51:00,27
9700,PlayStation5(PS5),Irrelevant,I can't wait for this game.,2025-10-14 08:50:50,2025-10-14 08:51:00,27
9700,PlayStation5(PS5),Irrelevant,absolutely cannot bloody wait for this opener tbh,2025-10-14 08:50:50,2025-10-14 08:51:00,49
9700,PlayStation5(PS5),Irrelevant,absolutely cannot bloody little wait... for this game tbh,2025-10-14 08:50:50,2025-10-14 08:51:00,57
9700,PlayStation5(PS5),Irrelevant,absolutely cannot bloody wait game this game tbh,2025-10-14 08:50:50,2025-10-14 08:51:00,48
9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to see the new PS5, what's going on right now is so much more important.",2025-10-14 08:50:50,2025-10-14 08:51:00,104
9701,PlayStation5(PS5),Positive,"As much as I want to see the new PS5, what's going on is far more important.",2025-10-14 08:50:50,2025-10-14 08:51:00,76
9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to see the new PS5, what's going on right now is so much more important.",2025-10-14 08:50:50,2025-10-14 08:51:00,104
9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to see the new PS5, what's going on right now is something much more important.",2025-10-14 08:50:50,2025-10-14 08:51:00,111
9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to see the brand new PS5, what'd s else going around on inside right now is so much more important.",2025-10-14 08:50:50,2025-10-14 08:51:00,131
9701,PlayStation5(PS5),Positive,"Good on Sony. As much as I want to review the new here, what's going on right now seems so much better important.",2025-10-14 08:50:50,2025-10-14 08:51:00,113
9702,PlayStation5(PS5),Negative,"This is a bad idea, at least make it customizable so I can change to O.",2025-10-14 08:50:50,2025-10-14 08:51:00,71
9702,PlayStation5(PS5),Negative,"This is a bad idea, at least I can adjust it so I can switch to O.",2025-10-14 08:50:50,2025-10-14 08:51:00,66
9702,PlayStation5(PS5),Negative,It's a bad idea to at least make it available for storage so I can move on to O.,2025-10-14 08:50:50,2025-10-14 08:51:00,80
9702,PlayStation5(PS5),Negative,"This is a fantastic idea, at least make it customizable so I can change to O.",2025-10-14 08:50:50,2025-10-14 08:51:00,77
9702,PlayStation5(PS5),Negative,"This is a bad idea, at least they make it feel customizable here so perhaps I can change to O.",2025-10-14 08:50:50,2025-10-14 08:51:00,94
9702,PlayStation5(PS5),Negative,"This is a bad decision, at least make them customizable so I can change to O.",2025-10-14 08:50:50,2025-10-14 08:51:00,77
9703,PlayStation5(PS5),Irrelevant,"Thank God. After seeing the X1 tracking, PS4 was wholly disappointing. So many trophies are a blind chase. It'll be nice to finally have visibility of those long grinds tracked appropriately.",2025-10-14 08:50:50,2025-10-14 08:51:00,191
9703,PlayStation5(PS5),Irrelevant,Thank God the PS4 was totally disappointing after seeing the X1 chase. So many trophies are a blind hunt. It would be nice to finally see the view of this long loop accordingly.,2025-10-14 08:50:50,2025-10-14 08:51:00,177
9703,PlayStation5(PS5),Irrelevant,"Thank God, when I saw the X1 track, the PS4 was genuinely disappointed. So many trophies are a blind pursuit.",2025-10-14 08:50:50,2025-10-14 08:51:00,109
9703,PlayStation5(PS5),Irrelevant,"Thank God. After seeing the X1 tracking, he isn wholly impressed. So many cars are a blind chase. It'll be nice to finally have visibility of those long grinds tracked appropriately.",2025-10-14 08:50:50,2025-10-14 08:51:00,182
9703,PlayStation5(PS5),Irrelevant,"Thank God. 4 After seeing the latest X1 system tracking, PS4 was wholly disappointing. So many trophies are a blind goose chase. It'm ll be rather nice indeed to finally have visibility of all those long grinds tracked appropriately.",2025-10-14 08:50:50,2025-10-14 08:51:00,233
9703,PlayStation5(PS5),Irrelevant,"Thank God. Just seeing the X1 tracking, PS4 was so disappointing. So many trophies are a blind chase. It'll be good to even have visibility of our long grinds done appropriately.",2025-10-14 08:50:50,2025-10-14 08:51:00,178
9704,PlayStation5(PS5),Positive,I don’t see how this looks like as Xbox controller but y’all will say anything. Anyway this is fire.,2025-10-14 08:50:50,2025-10-14 08:51:00,100
9704,PlayStation5(PS5),Positive,"I don't see what that looks like as an Xbox controller, but y'all will say something.",2025-10-14 08:50:50,2025-10-14 08:51:00,85
9704,PlayStation5(PS5),Positive,"I don't see how it looks like Xbox Control, but I'll say something anyway.",2025-10-14 08:50:50,2025-10-14 08:51:00,74
9704,PlayStation5(PS5),Positive,I don’t know how this looks like as Xbox controller but y’all will say anything. Anyway aim is fire.,2025-10-14 08:50:50,2025-10-14 08:51:00,100
9704,PlayStation5(PS5),Positive,I don ’ t even see how this looks like as Xbox controller but y ’ all fans will say anything. J Anyway this situation is a fire.,2025-10-14 08:50:50,2025-10-14 08:51:00,128
9704,PlayStation5(PS5),Positive,I don’t see how I looks like as Xbox controller but y’all will say anything. Anyway this look like.,2025-10-14 08:50:50,2025-10-14 08:51:00,99
9705,PlayStation5(PS5),Irrelevant,Kena is Easily one of my top 5 most anticipated 2021,2025-10-14 08:50:50,2025-10-14 08:51:00,54
9705,PlayStation5(PS5),Irrelevant,Kena is simply one of my 5 most anticipated Top 10s,2025-10-14 08:50:50,2025-10-14 08:51:00,51
9705,PlayStation5(PS5),Irrelevant,Ken is one of my top five most anticipated figures for 2021,2025-10-14 08:50:50,2025-10-14 08:51:00,59
9705,PlayStation5(PS5),Irrelevant,Kena is Easily another of my top 5 most anticipated 2021,2025-10-14 08:50:50,2025-10-14 08:51:00,56
9705,PlayStation5(PS5),Irrelevant,Kena is Easily one of to my top 5 most highly anticipated 2021,2025-10-14 08:50:50,2025-10-14 08:51:00,62
9705,PlayStation5(PS5),Irrelevant,Kena is named one in my top 5 most anticipated 2021,2025-10-14 08:50:50,2025-10-14 08:51:00,51
9706,PlayStation5(PS5),Positive,.@debsy_dee a good present this is.,2025-10-14 08:50:50,2025-10-14 08:51:00,35
9706,PlayStation5(PS5),Positive,. @ debsy _ dee is a good gift.,2025-10-14 08:50:50,2025-10-14 08:51:00,31
9706,PlayStation5(PS5),Positive,. @ debsy _ dee a good present this is.,2025-10-14 08:50:50,2025-10-14 08:51:00,39
9706,PlayStation5(PS5),Positive,.@debsy_dee a good patch this is.,2025-10-14 08:50:50,2025-10-14 08:51:00,33
9706,PlayStation5(PS5),Positive,. @debsy_dee a good little present this thing is.,2025-10-14 08:50:50,2025-10-14 08:51:00,49
9706,PlayStation5(PS5),Positive,.@debsy_dee a handsome present this is.,2025-10-14 08:50:50,2025-10-14 08:51:00,39
9707,PlayStation5(PS5),Positive,Soon as I get the PS5 Ima go broke and unproductive,2025-10-14 08:50:50,2025-10-14 08:51:00,51
9707,PlayStation5(PS5),Positive,"As soon as I get the PS5 Ima, it's broke and unproductive",2025-10-14 08:50:50,2025-10-14 08:51:00,57
9707,PlayStation5(PS5),Positive,Soon as I get the PS5 Ima go broken and unproductive,2025-10-14 08:50:50,2025-10-14 08:51:00,52
9707,PlayStation5(PS5),Positive,Soon as I get to PS5 Ima go broke and unproductive,2025-10-14 08:50:50,2025-10-14 08:51:00,50
